order_id,customer_id,product_id,order_date,quantity,unit_price,discount_percent,order_amount,currency,order_status,sales_channel,shipping_method
ORD00000237,CUST003581,PROD000159,2025-08-27,5,950.09,10.0,4275.4,USD,Shipped,Marketplace,Standard
ORD00000238,CUST003306,PROD000472,2023-11-25,2,551.12,20.0,881.79,USD,Cancelled,Retail Store,Express
ORD00000239,CUST004178,PROD000446,2024-07-17,2,1094.05,10.0,1969.29,USD,Shipped,Website,Store Pickup
ORD00000240,CUST002432,PROD000020,2024-01-02,5,1393.99,5.0,6621.45,USD,Shipped,Mobile App,Same Day
ORD00000241,CUST004977,PROD000140,2024-09-15,5,878.31,20.0,3513.24,USD,Completed,Website,Standard
ORD00000242,CUST004496,PROD000134,2025-07-08,3,881.24,5.0,2511.53,USD,Completed,Marketplace,Store Pickup
ORD00000243,CUST004714,PROD000254,2023-06-12,2,1102.09,15.0,1873.55,USD,Returned,Website,Store Pickup
ORD00000244,CUST000114,PROD000027,2023-11-24,5,168.28,25.0,631.05,USD,Processing,Website,Store Pickup
ORD00000245,CUST001883,PROD000497,2023-12-13,4,660.19,0.0,2640.76,USD,Shipped,Marketplace,Store Pickup
ORD00000246,CUST000448,PROD000309,2025-05-03,1,824.25,0.0,824.25,USD,Completed,Retail Store,Same Day
ORD00000247,CUST003029,PROD000167,2024-08-21,3,1018.13,20.0,2443.51,USD,Returned,Mobile App,Standard
ORD00000248,CUST003616,PROD000080,2024-10-17,3,1307.76,5.0,3727.12,USD,Returned,Retail Store,Store Pickup
ORD00000249,CUST004788,PROD000089,2025-02-12,2,1244.12,15.0,2115.0,USD,Cancelled,Retail Store,Same Day
ORD00000250,CUST004142,PROD000187,2025-09-07,1,321.5,0.0,321.5,USD,Processing,Retail Store,Standard
ORD00000251,CUST004064,PROD000239,2023-05-20,2,942.51,5.0,1790.77,USD,Completed,Retail Store,Standard
ORD00000252,CUST000676,PROD000458,2024-08-17,3,1309.53,0.0,3928.59,USD,Cancelled,Marketplace,Store Pickup
ORD00000253,CUST002151,PROD000045,2023-02-27,4,1440.62,15.0,4898.11,USD,Completed,Marketplace,Express
ORD00000254,CUST004098,PROD000221,2024-06-19,3,413.24,10.0,1115.75,USD,Shipped,Mobile App,Store Pickup
ORD00000255,CUST002105,PROD000379,2026-02-05,5,1439.41,10.0,6477.35,USD,Completed,Website,Express
ORD00000256,CUST003974,PROD000478,2024-01-31,4,1121.1,0.0,4484.4,USD,Returned,Mobile App,Standard
ORD00000257,CUST003213,PROD000309,2024-11-21,2,824.25,5.0,1566.08,USD,Cancelled,Mobile App,Same Day
ORD00000258,CUST003981,PROD000461,2025-11-06,2,1220.0,25.0,1830.0,USD,Cancelled,Website,Same Day
ORD00000259,CUST003567,PROD000224,2023-01-06,3,1448.51,10.0,3910.98,USD,Shipped,Website,Express
ORD00000260,CUST002798,PROD000181,2023-08-29,2,1315.45,10.0,2367.81,USD,Returned,Website,Express
ORD00000261,CUST002096,PROD000074,2023-05-18,4,50.33,0.0,201.32,USD,Completed,Marketplace,Same Day
ORD00000262,CUST002966,PROD000038,2024-02-29,1,1423.76,15.0,1210.2,USD,Delivered,Retail Store,Same Day
ORD00000263,CUST000506,PROD000004,2025-04-20,3,1025.25,20.0,2460.6,USD,Processing,Marketplace,Express
ORD00000264,CUST001240,PROD000357,2023-08-31,1,219.17,25.0,164.38,USD,Returned,Mobile App,Express
ORD00000265,CUST004004,PROD000158,2025-10-16,1,1034.5,0.0,1034.5,USD,Processing,Website,Express
ORD00000266,CUST001998,PROD000078,2023-09-03,4,960.16,25.0,2880.48,USD,Delivered,Retail Store,Express
ORD00000267,CUST002751,PROD000230,2024-11-12,4,285.01,20.0,912.03,USD,Processing,Website,Same Day
ORD00000268,CUST002411,PROD000391,2025-09-21,4,1144.07,25.0,3432.21,USD,Processing,Mobile App,Same Day
ORD00000269,CUST003417,PROD000138,2026-05-08,5,259.4,5.0,1232.15,USD,Returned,Marketplace,Store Pickup
ORD00000270,CUST004945,PROD000081,2025-02-22,4,274.08,20.0,877.06,USD,Completed,Marketplace,Express
ORD00000271,CUST001530,PROD000208,2025-09-30,4,237.96,25.0,713.88,USD,Completed,Mobile App,Standard
ORD00000272,CUST004890,PROD000204,2023-06-16,1,233.48,5.0,221.81,USD,Completed,Marketplace,Express
ORD00000273,CUST001816,PROD000155,2025-05-11,1,472.65,5.0,449.02,USD,Delivered,Mobile App,Standard
ORD00000274,CUST003261,PROD000335,2025-03-06,3,95.03,0.0,285.09,USD,Returned,Marketplace,Standard
ORD00000275,CUST000977,PROD000081,2023-07-29,2,274.08,20.0,438.53,USD,Processing,Mobile App,Same Day
ORD00000276,CUST001975,PROD000489,2023-06-21,2,526.03,0.0,1052.06,USD,Processing,Retail Store,Standard
ORD00000277,CUST002602,PROD000185,2024-02-09,4,482.81,5.0,1834.68,USD,Processing,Website,Standard
ORD00000278,CUST001503,PROD000345,2023-01-20,4,1488.61,20.0,4763.55,USD,Delivered,Retail Store,Same Day
ORD00000279,CUST003362,PROD000031,2023-02-28,3,1225.37,20.0,2940.89,USD,Shipped,Mobile App,Express
ORD00000280,CUST002760,PROD000160,2023-08-13,4,286.97,0.0,1147.88,USD,Completed,Mobile App,Store Pickup
ORD00000281,CUST003407,PROD000493,2024-06-08,1,1307.26,5.0,1241.9,USD,Delivered,Website,Standard
ORD00000282,CUST003933,PROD000272,2023-05-01,3,1293.75,0.0,3881.25,USD,Processing,Retail Store,Standard
ORD00000283,CUST003913,PROD000203,2023-02-27,2,1169.85,0.0,2339.7,USD,Shipped,Marketplace,Express
ORD00000284,CUST000407,PROD000445,2024-10-11,4,318.4,20.0,1018.88,USD,Processing,Mobile App,Store Pickup
ORD00000285,CUST001344,PROD000283,2025-05-15,1,372.54,20.0,298.03,USD,Completed,Marketplace,Standard
ORD00000286,CUST003715,PROD000227,2023-11-01,2,872.01,25.0,1308.01,USD,Completed,Marketplace,Express
ORD00000287,CUST001271,PROD000297,2025-08-19,1,512.71,5.0,487.07,USD,Completed,Website,Same Day
ORD00000288,CUST003952,PROD000433,2024-09-09,4,972.07,0.0,3888.28,USD,Completed,Mobile App,Same Day
ORD00000289,CUST004288,PROD000253,2025-10-11,3,98.12,15.0,250.21,USD,Shipped,Mobile App,Standard
ORD00000290,CUST002705,PROD000119,2023-12-21,2,758.08,25.0,1137.12,USD,Delivered,Mobile App,Express
ORD00000291,CUST002687,PROD000089,2025-11-07,2,1244.12,25.0,1866.18,USD,Cancelled,Website,Standard
ORD00000292,CUST002423,PROD000152,2025-05-05,5,889.91,5.0,4227.07,USD,Returned,Marketplace,Same Day
ORD00000293,CUST004917,PROD000121,2026-05-08,1,658.5,20.0,526.8,USD,Cancelled,Retail Store,Standard
ORD00000294,CUST003511,PROD000030,2026-02-18,4,250.11,0.0,1000.44,USD,Delivered,Retail Store,Store Pickup
ORD00000295,CUST002945,PROD000307,2025-01-12,5,839.09,5.0,3985.68,USD,Shipped,Marketplace,Standard
ORD00000296,CUST000317,PROD000144,2025-04-18,3,560.44,5.0,1597.25,USD,Completed,Retail Store,Store Pickup
ORD00000297,CUST003636,PROD000497,2026-02-10,1,660.19,0.0,660.19,USD,Delivered,Website,Standard
ORD00000298,CUST000020,PROD000407,2025-07-01,2,978.14,15.0,1662.84,USD,Cancelled,Mobile App,Express
ORD00000299,CUST003445,PROD000122,2025-11-11,1,105.27,15.0,89.48,USD,Cancelled,Website,Standard
ORD00000300,CUST001638,PROD000025,2024-09-22,1,1458.89,10.0,1313.0,USD,Delivered,Marketplace,Express
ORD00000301,CUST003140,PROD000004,2023-09-28,4,1025.25,0.0,4101.0,USD,Completed,Mobile App,Standard
ORD00000302,CUST001858,PROD000199,2026-03-27,3,532.92,0.0,1598.76,USD,Delivered,Website,Store Pickup
ORD00000303,CUST001559,PROD000049,2025-05-03,3,655.42,0.0,1966.26,USD,Completed,Website,Standard
ORD00000304,CUST004769,PROD000244,2023-07-08,1,796.05,25.0,597.04,USD,Cancelled,Marketplace,Store Pickup
ORD00000305,CUST004946,PROD000472,2024-06-03,3,551.12,0.0,1653.36,USD,Shipped,Marketplace,Standard
ORD00000306,CUST002726,PROD000284,2023-01-09,1,564.73,0.0,564.73,USD,Returned,Retail Store,Express
ORD00000307,CUST001851,PROD000327,2026-05-31,3,364.4,0.0,1093.2,USD,Cancelled,Marketplace,Standard
ORD00000308,CUST000897,PROD000242,2024-07-15,4,1068.54,5.0,4060.45,USD,Delivered,Website,Express
ORD00000309,CUST000446,PROD000361,2025-01-14,2,86.53,20.0,138.45,USD,Returned,Retail Store,Same Day
ORD00000310,CUST001374,PROD000381,2023-09-19,4,1290.11,0.0,5160.44,USD,Delivered,Marketplace,Store Pickup
ORD00000311,CUST004752,PROD000226,2023-05-07,4,326.52,10.0,1175.47,USD,Completed,Marketplace,Store Pickup
ORD00000312,CUST004064,PROD000044,2023-10-25,4,800.45,15.0,2721.53,USD,Shipped,Retail Store,Same Day
ORD00000313,CUST004282,PROD000084,2024-05-05,4,1229.48,0.0,4917.92,USD,Processing,Website,Store Pickup
ORD00000314,CUST000868,PROD000418,2023-06-03,5,623.42,5.0,2961.24,USD,Cancelled,Website,Standard
ORD00000315,CUST001288,PROD000035,2026-01-28,3,195.24,0.0,585.72,USD,Cancelled,Marketplace,Same Day
ORD00000316,CUST001671,PROD000455,2024-11-13,3,1341.89,20.0,3220.54,USD,Returned,Website,Store Pickup
ORD00000317,CUST000005,PROD000459,2025-06-09,3,767.15,0.0,2301.45,USD,Shipped,Retail Store,Store Pickup
ORD00000318,CUST004447,PROD000306,2024-05-08,3,70.93,10.0,191.51,USD,Cancelled,Retail Store,Standard
ORD00000319,CUST000744,PROD000099,2023-07-09,3,358.04,0.0,1074.12,USD,Returned,Retail Store,Standard
ORD00000320,CUST000302,PROD000237,2023-06-11,1,204.39,20.0,163.51,USD,Completed,Website,Express
ORD00000321,CUST004280,PROD000232,2023-05-21,2,1050.24,5.0,1995.46,USD,Shipped,Website,Store Pickup
ORD00000322,CUST003119,PROD000084,2024-05-08,1,1229.48,5.0,1168.01,USD,Cancelled,Retail Store,Same Day
ORD00000323,CUST002599,PROD000007,2025-06-04,1,1462.56,0.0,1462.56,USD,Cancelled,Mobile App,Store Pickup
ORD00000324,CUST001217,PROD000371,2025-05-08,1,1408.63,25.0,1056.47,USD,Cancelled,Website,Standard
ORD00000325,CUST001414,PROD000216,2024-02-26,3,599.65,5.0,1709.0,USD,Cancelled,Website,Standard
ORD00000326,CUST003576,PROD000130,2024-03-29,4,824.34,15.0,2802.76,USD,Delivered,Marketplace,Express
ORD00000327,CUST002408,PROD000065,2025-09-27,2,717.86,0.0,1435.72,USD,Delivered,Website,Standard
ORD00000328,CUST004248,PROD000217,2024-09-13,5,822.54,10.0,3701.43,USD,Processing,Marketplace,Standard
ORD00000329,CUST003462,PROD000322,2024-01-05,3,1076.45,0.0,3229.35,USD,Returned,Marketplace,Express
ORD00000330,CUST001543,PROD000034,2024-10-21,4,318.43,10.0,1146.35,USD,Delivered,Website,Store Pickup
ORD00000331,CUST002651,PROD000386,2023-01-15,3,1423.45,15.0,3629.8,USD,Shipped,Marketplace,Standard
ORD00000332,CUST001834,PROD000050,2025-10-11,2,1264.4,25.0,1896.6,USD,Shipped,Marketplace,Store Pickup
ORD00000333,CUST004067,PROD000381,2026-03-21,2,1290.11,0.0,2580.22,USD,Processing,Website,Store Pickup
ORD00000334,CUST000439,PROD000275,2024-12-04,4,944.79,15.0,3212.29,USD,Completed,Mobile App,Standard
ORD00000335,CUST002280,PROD000141,2025-09-11,1,818.26,15.0,695.52,USD,Shipped,Marketplace,Store Pickup
ORD00000336,CUST001826,PROD000157,2024-01-05,4,1349.06,5.0,5126.43,USD,Cancelled,Retail Store,Express
ORD00000337,CUST003495,PROD000222,2023-02-23,5,818.97,25.0,3071.14,USD,Processing,Marketplace,Express
ORD00000338,CUST003963,PROD000429,2023-04-29,3,617.6,5.0,1760.16,USD,Cancelled,Website,Same Day
ORD00000339,CUST000947,PROD000003,2025-01-05,5,690.66,5.0,3280.63,USD,Processing,Marketplace,Store Pickup
ORD00000340,CUST002937,PROD000286,2024-02-22,5,1330.91,25.0,4990.91,USD,Delivered,Website,Same Day
ORD00000341,CUST004674,PROD000371,2025-07-19,3,1408.63,0.0,4225.89,USD,Delivered,Website,Same Day
ORD00000342,CUST003250,PROD000229,2024-09-10,2,256.1,20.0,409.76,USD,Delivered,Mobile App,Same Day
ORD00000343,CUST002207,PROD000040,2023-05-21,4,1030.76,0.0,4123.04,USD,Completed,Retail Store,Express
ORD00000344,CUST000442,PROD000379,2025-03-04,4,1439.41,0.0,5757.64,USD,Returned,Mobile App,Standard
ORD00000345,CUST003772,PROD000391,2025-11-03,1,1144.07,0.0,1144.07,USD,Processing,Marketplace,Express
ORD00000346,CUST001313,PROD000450,2026-04-24,5,947.24,0.0,4736.2,USD,Delivered,Mobile App,Standard
ORD00000347,CUST002837,PROD000095,2025-01-25,3,388.33,20.0,931.99,USD,Completed,Mobile App,Same Day
ORD00000348,CUST003773,PROD000483,2024-10-21,4,1122.42,0.0,4489.68,USD,Shipped,Website,Same Day
ORD00000349,CUST004052,PROD000048,2026-05-14,2,704.34,10.0,1267.81,USD,Delivered,Mobile App,Express
ORD00000350,CUST002084,PROD000162,2025-12-22,4,1010.48,5.0,3839.82,USD,Delivered,Website,Same Day
ORD00000351,CUST000285,PROD000370,2025-08-04,2,1032.8,0.0,2065.6,USD,Returned,Mobile App,Store Pickup
ORD00000352,CUST000537,PROD000134,2025-10-05,1,881.24,15.0,749.05,USD,Processing,Marketplace,Express
ORD00000353,CUST002704,PROD000176,2025-05-30,1,906.52,15.0,770.54,USD,Delivered,Website,Same Day
ORD00000354,CUST004972,PROD000184,2025-02-06,5,240.03,25.0,900.11,USD,Delivered,Retail Store,Same Day
ORD00000355,CUST002853,PROD000344,2023-11-24,2,158.1,25.0,237.15,USD,Returned,Mobile App,Express
ORD00000356,CUST000586,PROD000267,2025-11-23,1,1194.61,20.0,955.69,USD,Delivered,Mobile App,Standard
ORD00000357,CUST000604,PROD000123,2023-06-08,3,167.7,0.0,503.1,USD,Delivered,Mobile App,Standard
ORD00000358,CUST000364,PROD000055,2024-05-24,1,140.75,25.0,105.56,USD,Delivered,Marketplace,Store Pickup
ORD00000359,CUST002363,PROD000499,2025-03-26,5,702.91,10.0,3163.09,USD,Shipped,Website,Express
ORD00000360,CUST001394,PROD000109,2023-10-09,2,355.02,0.0,710.04,USD,Completed,Retail Store,Express
ORD00000361,CUST004715,PROD000269,2023-04-03,3,677.53,25.0,1524.44,USD,Cancelled,Mobile App,Standard
ORD00000362,CUST004603,PROD000128,2025-03-29,4,632.76,0.0,2531.04,USD,Returned,Mobile App,Store Pickup
ORD00000363,CUST000915,PROD000317,2023-12-16,2,706.5,0.0,1413.0,USD,Returned,Mobile App,Express
ORD00000364,CUST004883,PROD000193,2025-08-16,1,310.0,0.0,310.0,USD,Delivered,Retail Store,Standard
ORD00000365,CUST004452,PROD000191,2023-04-26,1,533.79,5.0,507.1,USD,Cancelled,Marketplace,Express
ORD00000366,CUST003586,PROD000277,2024-11-21,1,297.2,5.0,282.34,USD,Shipped,Mobile App,Standard
ORD00000367,CUST002050,PROD000050,2024-11-22,2,1264.4,5.0,2402.36,USD,Processing,Marketplace,Store Pickup
ORD00000368,CUST003602,PROD000087,2024-05-01,3,976.19,15.0,2489.28,USD,Returned,Website,Standard
ORD00000369,CUST004160,PROD000165,2024-05-15,2,213.87,15.0,363.58,USD,Processing,Mobile App,Express
ORD00000370,CUST004188,PROD000470,2025-11-02,3,1018.49,0.0,3055.47,USD,Completed,Mobile App,Express
ORD00000371,CUST004383,PROD000265,2026-06-06,3,953.91,0.0,2861.73,USD,Cancelled,Retail Store,Store Pickup
ORD00000372,CUST002901,PROD000303,2024-06-13,5,780.71,0.0,3903.55,USD,Delivered,Retail Store,Standard
ORD00000373,CUST001924,PROD000191,2023-06-05,4,533.79,10.0,1921.64,USD,Delivered,Website,Store Pickup
ORD00000374,CUST004043,PROD000396,2024-09-30,1,525.71,20.0,420.57,USD,Completed,Retail Store,Express
ORD00000375,CUST000566,PROD000392,2023-06-05,2,1412.23,0.0,2824.46,USD,Shipped,Retail Store,Standard
ORD00000376,CUST000210,PROD000054,2024-06-07,5,1407.06,15.0,5980.0,USD,Processing,Mobile App,Store Pickup
ORD00000377,CUST001888,PROD000106,2024-02-02,1,1429.48,5.0,1358.01,USD,Returned,Retail Store,Standard
ORD00000378,CUST003979,PROD000498,2026-04-17,4,35.33,0.0,141.32,USD,Processing,Mobile App,Standard
ORD00000379,CUST002350,PROD000213,2023-03-20,1,674.65,0.0,674.65,USD,Cancelled,Mobile App,Standard
ORD00000380,CUST002215,PROD000245,2024-08-30,2,156.76,0.0,313.52,USD,Returned,Marketplace,Express
ORD00000381,CUST002951,PROD000153,2025-01-12,4,730.44,10.0,2629.58,USD,Cancelled,Website,Store Pickup
ORD00000382,CUST000198,PROD000484,2025-06-13,3,1403.61,0.0,4210.83,USD,Cancelled,Mobile App,Store Pickup
ORD00000383,CUST003689,PROD000414,2023-07-20,4,97.07,0.0,388.28,USD,Delivered,Website,Same Day
ORD00000384,CUST002629,PROD000245,2023-12-30,5,156.76,0.0,783.8,USD,Completed,Website,Store Pickup
ORD00000385,CUST003660,PROD000277,2024-05-14,3,297.2,10.0,802.44,USD,Shipped,Website,Store Pickup
ORD00000386,CUST002133,PROD000135,2023-02-22,3,97.72,0.0,293.16,USD,Completed,Marketplace,Standard
ORD00000387,CUST002299,PROD000499,2024-10-14,3,702.91,15.0,1792.42,USD,Completed,Mobile App,Standard
ORD00000388,CUST004889,PROD000060,2026-05-26,4,246.3,25.0,738.9,USD,Shipped,Mobile App,Standard
ORD00000389,CUST000643,PROD000474,2023-12-15,1,644.6,0.0,644.6,USD,Cancelled,Website,Same Day
ORD00000390,CUST000157,PROD000378,2024-08-25,5,1141.62,0.0,5708.1,USD,Processing,Website,Same Day
ORD00000391,CUST002109,PROD000402,2024-07-12,3,774.7,20.0,1859.28,USD,Completed,Website,Standard
ORD00000392,CUST003378,PROD000021,2023-02-04,3,208.17,0.0,624.51,USD,Cancelled,Marketplace,Same Day
ORD00000393,CUST002423,PROD000320,2025-03-31,4,856.85,20.0,2741.92,USD,Shipped,Retail Store,Same Day
ORD00000394,CUST004519,PROD000088,2023-01-30,3,883.61,20.0,2120.66,USD,Processing,Mobile App,Same Day
ORD00000395,CUST000496,PROD000203,2024-05-06,4,1169.85,0.0,4679.4,USD,Completed,Mobile App,Standard
ORD00000396,CUST004155,PROD000357,2026-02-21,4,219.17,15.0,745.18,USD,Completed,Mobile App,Standard
ORD00000397,CUST003055,PROD000406,2023-10-02,4,49.88,15.0,169.59,USD,Completed,Website,Same Day
ORD00000398,CUST002771,PROD000290,2024-04-23,3,799.56,0.0,2398.68,USD,Completed,Retail Store,Standard
ORD00000399,CUST002249,PROD000398,2023-04-21,4,1199.89,10.0,4319.6,USD,Returned,Retail Store,Store Pickup
ORD00000400,CUST001874,PROD000450,2025-08-30,2,947.24,0.0,1894.48,USD,Delivered,Mobile App,Standard
ORD00000401,CUST002968,PROD000299,2025-01-02,4,1115.47,20.0,3569.5,USD,Cancelled,Retail Store,Standard
ORD00000402,CUST004864,PROD000212,2024-03-30,5,573.58,10.0,2581.11,USD,Returned,Marketplace,Same Day
ORD00000403,CUST000689,PROD000390,2024-01-26,5,393.51,0.0,1967.55,USD,Shipped,Mobile App,Express
ORD00000404,CUST003637,PROD000261,2026-05-26,1,49.06,0.0,49.06,USD,Shipped,Mobile App,Same Day
ORD00000405,CUST001288,PROD000483,2026-01-11,3,1122.42,25.0,2525.45,USD,Processing,Retail Store,Same Day
ORD00000406,CUST004713,PROD000295,2024-04-10,1,699.75,10.0,629.77,USD,Cancelled,Website,Standard
ORD00000407,CUST004460,PROD000295,2024-06-11,3,699.75,20.0,1679.4,USD,Cancelled,Retail Store,Express
ORD00000408,CUST004591,PROD000452,2025-09-27,5,1239.41,0.0,6197.05,USD,Shipped,Retail Store,Standard
ORD00000409,CUST003911,PROD000330,2025-01-13,4,498.74,5.0,1895.21,USD,Returned,Marketplace,Store Pickup
ORD00000410,CUST002034,PROD000474,2025-04-05,2,644.6,25.0,966.9,USD,Cancelled,Mobile App,Same Day
ORD00000411,CUST003469,PROD000058,2025-04-15,5,1089.84,0.0,5449.2,USD,Delivered,Retail Store,Same Day
ORD00000412,CUST003280,PROD000227,2024-11-02,4,872.01,25.0,2616.03,USD,Completed,Website,Standard
ORD00000413,CUST002074,PROD000308,2023-09-12,2,173.67,15.0,295.24,USD,Delivered,Marketplace,Express
ORD00000414,CUST000127,PROD000058,2025-06-19,4,1089.84,20.0,3487.49,USD,Processing,Marketplace,Store Pickup
ORD00000415,CUST003071,PROD000386,2025-06-12,4,1423.45,15.0,4839.73,USD,Shipped,Retail Store,Express
ORD00000416,CUST002483,PROD000408,2025-01-23,5,241.76,20.0,967.04,USD,Cancelled,Retail Store,Store Pickup
ORD00000417,CUST003689,PROD000495,2024-02-27,4,296.07,0.0,1184.28,USD,Returned,Website,Express
ORD00000418,CUST003019,PROD000497,2025-12-19,3,660.19,0.0,1980.57,USD,Cancelled,Marketplace,Same Day
ORD00000419,CUST001083,PROD000019,2024-12-12,5,608.9,15.0,2587.82,USD,Cancelled,Retail Store,Express
ORD00000420,CUST002925,PROD000252,2026-03-05,3,392.89,10.0,1060.8,USD,Cancelled,Marketplace,Store Pickup
ORD00000421,CUST002225,PROD000200,2024-01-11,4,348.63,5.0,1324.79,USD,Delivered,Website,Same Day
ORD00000422,CUST003681,PROD000014,2023-12-02,5,755.61,15.0,3211.34,USD,Delivered,Retail Store,Store Pickup
ORD00000423,CUST002679,PROD000067,2025-01-07,5,939.3,0.0,4696.5,USD,Shipped,Retail Store,Standard
ORD00000424,CUST003493,PROD000485,2023-09-02,5,950.73,10.0,4278.28,USD,Returned,Website,Express
ORD00000425,CUST003807,PROD000210,2026-05-09,4,779.47,0.0,3117.88,USD,Returned,Marketplace,Same Day
ORD00000426,CUST000379,PROD000277,2023-11-02,2,297.2,10.0,534.96,USD,Completed,Retail Store,Store Pickup
ORD00000427,CUST004062,PROD000411,2024-07-05,1,1001.11,20.0,800.89,USD,Returned,Marketplace,Express
ORD00000428,CUST004623,PROD000143,2024-10-14,4,603.72,0.0,2414.88,USD,Completed,Website,Store Pickup
ORD00000429,CUST003857,PROD000099,2023-02-03,4,358.04,15.0,1217.34,USD,Delivered,Marketplace,Express
ORD00000430,CUST002857,PROD000177,2024-08-26,1,168.92,0.0,168.92,USD,Returned,Retail Store,Standard
ORD00000431,CUST000378,PROD000246,2023-11-20,5,1480.89,0.0,7404.45,USD,Completed,Website,Express
ORD00000432,CUST003935,PROD000111,2023-08-08,3,323.22,0.0,969.66,USD,Cancelled,Mobile App,Express
ORD00000433,CUST002306,PROD000426,2026-03-23,4,285.32,0.0,1141.28,USD,Completed,Website,Standard
ORD00000434,CUST000967,PROD000357,2025-08-06,4,219.17,15.0,745.18,USD,Shipped,Mobile App,Same Day
ORD00000435,CUST000877,PROD000216,2024-01-20,3,599.65,0.0,1798.95,USD,Processing,Mobile App,Store Pickup
ORD00000436,CUST004835,PROD000307,2024-11-06,1,839.09,10.0,755.18,USD,Cancelled,Website,Standard
ORD00000437,CUST001889,PROD000335,2026-06-11,2,95.03,0.0,190.06,USD,Processing,Website,Same Day
ORD00000438,CUST004749,PROD000309,2025-11-22,4,824.25,20.0,2637.6,USD,Cancelled,Mobile App,Express
ORD00000439,CUST003946,PROD000294,2025-05-16,3,1148.19,5.0,3272.34,USD,Cancelled,Marketplace,Express
ORD00000440,CUST003927,PROD000272,2024-08-20,5,1293.75,10.0,5821.88,USD,Delivered,Marketplace,Same Day
ORD00000441,CUST001469,PROD000028,2026-06-22,2,46.51,0.0,93.02,USD,Returned,Retail Store,Express
ORD00000442,CUST000612,PROD000351,2025-06-12,1,499.58,25.0,374.69,USD,Returned,Mobile App,Same Day
ORD00000443,CUST003634,PROD000024,2023-11-04,3,1094.61,15.0,2791.26,USD,Processing,Mobile App,Same Day
ORD00000444,CUST003233,PROD000442,2025-12-09,3,847.51,5.0,2415.4,USD,Processing,Retail Store,Store Pickup
ORD00000445,CUST001405,PROD000302,2025-07-12,2,1126.18,10.0,2027.12,USD,Processing,Retail Store,Store Pickup
ORD00000446,CUST004411,PROD000085,2025-01-15,5,428.1,25.0,1605.38,USD,Returned,Website,Standard
